relative_time_sec,lsl_timestamp,local_timestamp_perf_counter,AF7
6.026400023984024e-05,1778209551.1432483,5660.472028203,-241.69921875
0.020980885999961174,1778209551.1471543,5660.492948825,-239.2578125
0.021023016000071948,1778209551.15106,5660.492990955,-247.55859375
0.021070507000331418,1778209551.1549659,5660.493038446,-234.86328125
0.02127819100041961,1778209551.1588717,5660.49324613,-199.21875
0.021335290000024543,1778209551.1627777,5660.493303229,-198.73046875
0.021373051999944437,1778209551.1666834,5660.493340991,-200.1953125
0.021435480000036478,1778209551.1705892,5660.493403419,-176.26953125
0.021474825000041164,1778209551.1744952,5660.493442764,-159.1796875
0.021547102999647905,1778209551.178401,5660.493515042,-165.0390625
0.02159807899988664,1778209551.1823068,5660.493566018,-165.52734375
0.021640781000314746,1778209551.1862128,5660.49360872,-173.828125
0.02168175800034078,1778209551.1901202,5660.493649697,-196.77734375
0.08009283600040362,1778209551.194026,5660.552060775,-213.8671875
0.0801223119997303,1778209551.197932,5660.552090251,-230.95703125
0.08013514600042981,1778209551.2018378,5660.552103085,-221.19140625
0.08037607400001434,1778209551.2057436,5660.552344013,-226.07421875
0.08041674099968077,1778209551.2096493,5660.55238468,-233.3984375
0.08050390700009302,1778209551.2135553,5660.552471846,-229.98046875
0.08052343399958772,1778209551.217461,5660.552491373,-228.02734375
0.08054852199984452,1778209551.221367,5660.552516461,-215.33203125
0.08058961000006093,1778209551.225273,5660.552557549,-224.609375
0.08060819500042271,1778209551.2291787,5660.552576134,-231.4453125
0.08064894299968728,1778209551.2330844,5660.552616882,-245.1171875
0.08066737799981638,1778209551.2369938,5660.552635317,-250.48828125
0.12683990400000766,1778209551.2408996,5660.598807843,-234.375
0.12687915900005464,1778209551.2448056,5660.598847098,-217.7734375
0.12689792499986652,1778209551.2487113,5660.598865864,-193.359375
0.126918293000017,1778209551.2526171,5660.598886232,-183.10546875
0.12694177800040052,1778209551.256523,5660.598909717,-187.98828125
0.1271665149997716,1778209551.260429,5660.599134454,-185.05859375
0.12720232300034695,1778209551.2643347,5660.599170262,-182.6171875
0.12730183199983003,1778209551.2682405,5660.599269771,-181.640625
0.12731578900002205,1778209551.2721465,5660.599283728,-173.33984375
0.12732621899976948,1778209551.2760522,5660.599294158,-142.578125
0.12733671899968613,1778209551.279958,5660.599304658,-104.98046875
0.12734682799964503,1778209551.2838671,5660.599314767,-88.37890625
0.172076752999601,1778209551.287773,5660.644044692,-72.265625
0.1722731660001955,1778209551.291679,5660.644241105,-43.9453125
0.17237166300037643,1778209551.2955847,5660.644339602,-31.25
0.1723936649996176,1778209551.2994905,5660.644361604,-33.203125
0.17240818200025387,1778209551.3033962,5660.644376121,-25.87890625
0.17242051599987462,1778209551.3073022,5660.644388455,-33.69140625
0.17243167699962214,1778209551.311208,5660.644399616,-20.99609375
0.17244210700027907,1778209551.3151138,5660.644410046,-12.6953125
0.1724525370000265,1778209551.3190198,5660.644420476,-19.04296875
0.17246297699966817,1778209551.3229256,5660.644430916,-9.765625
0.1724740279996695,1778209551.3268313,5660.644441967,-47.8515625
0.17248453800038988,1778209551.3307402,5660.644452477,4.39453125
0.2163192309999431,1778209551.334646,5660.68828717,-251.953125
0.21636317399952532,1778209551.3385518,5660.688331113,-858.88671875
0.2163887930000783,1778209551.3424578,5660.688356732,-1000.0
0.21641354999974283,1778209551.3463635,5660.688381489,-962.890625
0.21643868800038035,1778209551.3502693,5660.688406627,-930.17578125
0.21646108999993885,1778209551.354175,5660.688429029,-878.90625
0.2164842239999416,1778209551.358081,5660.688452163,-826.66015625
0.2165067670002827,1778209551.3619869,5660.688474706,-787.109375
0.21652910000011616,1778209551.3658926,5660.688497039,-741.2109375
0.21655123199980153,1778209551.3697987,5660.688519171,-697.75390625
