relative_time_sec,lsl_timestamp,local_timestamp_perf_counter,AF7
0.3989101100005428,1778210920.4573488,7029.775463433,-699.70703125
0.4482042839999849,1778210920.4612548,7029.824757607,-733.88671875
0.448242215999926,1778210920.4651608,7029.824795539,-777.34375
0.44837129100051243,1778210920.4690669,7029.824924614,-833.984375
0.44842881000022317,1778210920.4729729,7029.824982133,-867.67578125
0.448470078000355,1778210920.476879,7029.825023401,-882.8125
0.4484877320001033,1778210920.480785,7029.825041055,-939.94140625
0.4485036020005282,1778210920.484691,7029.825056925,-1000.0
0.4485188409998955,1778210920.488597,7029.825072164,-999.51171875
0.44853490100013005,1778210920.492503,7029.825088224,-999.0234375
0.4485499600004914,1778210920.496409,7029.825103283,-1000.0
0.4485675430005358,1778210920.500315,7029.825120866,-1000.0
0.4485827819999031,1778210920.5042224,7029.825136105,-1000.0
0.4919192480001584,1778210920.5081284,7029.868472571,-1000.0
0.4919389560000127,1778210920.5120344,7029.868492279,-1000.0
0.4919482830000561,1778210920.5159404,7029.868501606,-1000.0
0.49219135400016967,1778210920.5198464,7029.868744677,-1000.0
0.49220672299998114,1778210920.5237525,7029.868760046,-1000.0
0.49221619099989766,1778210920.5276585,7029.868769514,-1000.0
0.4922243470000467,1778210920.5315645,7029.86877767,-1000.0
0.49223252200044953,1778210920.5354705,7029.868785845,-1000.0
0.4922423110001546,1778210920.5393765,7029.868795634,-1000.0
0.49224995500026125,1778210920.5432825,7029.868803278,-1000.0
0.4923501049997867,1778210920.5471885,7029.868903428,-1000.0
0.4923647929999788,1778210920.551096,7029.868918116,-1000.0
0.5364625230004094,1778210920.555002,7029.913015846,-1000.0
0.5393436060003296,1778210920.558908,7029.915896929,-1000.0
0.539367291000417,1778210920.562814,7029.915920614,-1000.0
0.5393746150002698,1778210920.56672,7029.915927938,-1000.0
0.5393806060001225,1778210920.570626,7029.915933929,-1000.0
0.5393874390001656,1778210920.574532,7029.915940762,-1000.0
0.5393936810005471,1778210920.578438,7029.915947004,-1000.0
0.5394422730005317,1778210920.582344,7029.915995596,-1000.0
0.5394585640005971,1778210920.58625,7029.916011887,-1000.0
0.5394664089999424,1778210920.590156,7029.916019732,-1000.0
0.5394735130003028,1778210920.594062,7029.916026836,-1000.0
0.5394798750003247,1778210920.5979693,7029.916033198,-1000.0
0.5802722170001289,1778210920.6018753,7029.95682554,-1000.0
0.5802891889998136,1778210920.6057813,7029.956842512,-1000.0
0.5804649729998346,1778210920.6096873,7029.957018296,-1000.0
0.5804800410005555,1778210920.6135933,7029.957033364,-1000.0
0.58049081199988,1778210920.6174994,7029.957044135,-1000.0
0.5804975640003249,1778210920.6214054,7029.957050887,-1000.0
0.5805040470004315,1778210920.6253114,7029.95705737,-1000.0
0.5805106489997343,1778210920.6292174,7029.957063972,-1000.0
0.5805170009998619,1778210920.6331234,7029.957070324,-1000.0
0.5805234230001588,1778210920.6370294,7029.957076746,-1000.0
0.5805294250003499,1778210920.6409354,7029.957082748,-1000.0
0.5805356270002449,1778210920.6448426,7029.95708895,-1000.0
0.6258460660001219,1778210920.6487486,7030.002399389,-1000.0
0.6258907809997254,1778210920.6526546,7030.002444104,-1000.0
0.625899587999811,1778210920.6565607,7030.002452911,-1000.0
0.6259072520006157,1778210920.6604667,7030.002460575,-1000.0
0.6261042860005546,1778210920.6643727,7030.002657609,-1000.0
0.6261113689997728,1778210920.6682787,7030.002664692,-981.93359375
0.6261183420001544,1778210920.6721847,7030.002671665,-967.28515625
0.6261252049998802,1778210920.6760907,7030.002678528,-1000.0
0.6261704010003086,1778210920.6799967,7030.002723724,9.765625
0.6261782960000346,1778210920.6839027,7030.002731619,999.51171875
0.6261840670003949,1778210920.6878085,7030.00273739,155.76171875
0.6261898780003321,1778210920.6917157,7030.002743201,-1000.0
0.6701785209997979,1778210920.6956217,7030.046731844,-985.3515625
0.6702169340005639,1778210920.6995277,7030.046770257,-932.6171875
0.6703569600003902,1778210920.7034338,7030.046910283,197.75390625
0.6703867360001823,1778210920.7073398,7030.046940059,999.51171875
0.6704869760005749,1778210920.7112458,7030.047040299,904.296875
0.6705048700005136,1778210920.7151518,7030.047058193,931.640625
0.6707008020002831,1778210920.7190578,7030.047254125,967.28515625
0.6707306680000329,1778210920.7229638,7030.047283991,972.65625
0.6707501850005428,1778210920.7268698,7030.047303508,967.28515625
0.670766346000164,1778210920.7307758,7030.047319669,969.7265625
0.6708165310001277,1778210920.7346818,7030.047369854,969.23828125
0.6708443140005329,1778210920.7385888,7030.047397637,969.7265625
0.716846956000154,1778210920.7424948,7030.093400279,966.796875
0.716887904000032,1778210920.7464008,7030.093441227,973.14453125
0.7171155550004187,1778210920.7503068,7030.093668878,965.8203125
0.7171504010002536,1778210920.7542129,7030.093703724,927.734375
0.7171769120004683,1778210920.7581189,7030.093730235,958.984375
0.7172522939999908,1778210920.7620249,7030.093805617,975.5859375
0.717326205000063,1778210920.765931,7030.093879528,966.30859375
0.7173448700004883,1778210920.769837,7030.093898193,970.21484375
0.7173748570003227,1778210920.773743,7030.09392818,969.23828125
0.7173924400003671,1778210920.777649,7030.093945763,969.23828125
0.7174360130002242,1778210920.781555,7030.093989336,969.23828125
0.7174700269997629,1778210920.7854617,7030.09402335,969.7265625
0.7603634639999655,1778210920.7893677,7030.136916787,969.7265625
0.7604038300005413,1778210920.7932737,7030.136957153,969.23828125
0.7604180070002258,1778210920.7971797,7030.13697133,969.23828125
0.7604301299998042,1778210920.8010857,7030.136983453,969.23828125
0.7604420429997845,1778210920.8049917,7030.136995366,969.23828125
0.7604859459997897,1778210920.8088977,7030.137039269,969.7265625
0.7604980189998969,1778210920.8128037,7030.137051342,969.7265625
0.7605096209999829,1778210920.8167098,7030.137062944,969.23828125
0.7605257920004078,1778210920.8206158,7030.137079115,969.23828125
0.760537142999965,1778210920.8245218,7030.137090466,969.23828125
0.7605485250005586,1778210920.8284278,7030.137101848,969.23828125
0.7605598159998408,1778210920.8323345,7030.137113139,969.23828125
0.818990605000181,1778210920.8362405,7030.195543928,969.23828125
0.8191383550001774,1778210920.8401465,7030.195691678,969.23828125
0.819198119000248,1778210920.8440526,7030.195751442,969.23828125
0.8192243379999127,1778210920.8479586,7030.195777661,969.23828125
0.819243505000486,1778210920.8518646,7030.195796828,969.23828125
0.8192608580002343,1778210920.8557706,7030.195814181,969.23828125
0.8192753650000668,1778210920.8596766,7030.195828688,969.23828125
0.8192829700001312,1778210920.8635826,7030.195836293,969.23828125
0.8192906340000263,1778210920.8674886,7030.195843957,969.23828125
0.8192980980002176,1778210920.8713946,7030.195851421,969.23828125
0.8193056930003877,1778210920.8753006,7030.195859016,969.23828125
0.8193132670003251,1778210920.879208,7030.19586659,969.23828125
0.8675492540005507,1778210920.883114,7030.244102577,969.23828125
0.8675800629998776,1778210920.88702,7030.244133386,969.23828125
0.867598376999922,1778210920.8909261,7030.2441517,969.23828125
0.8676128750003045,1778210920.8948321,7030.244166198,969.23828125
0.8676275730003908,1778210920.8987381,7030.244180896,969.23828125
0.8676418100003502,1778210920.9026442,7030.244195133,969.23828125
0.8676558160004788,1778210920.9065502,7030.244209139,969.23828125
0.8676698730005228,1778210920.9104562,7030.244223196,969.23828125
0.8676837990005879,1778210920.9143622,7030.244237122,969.23828125
0.8676978960002089,1778210920.9182682,7030.244251219,969.23828125
0.867711701999724,1778210920.9221742,7030.244265025,969.23828125
0.8677254080002967,1778210920.9260817,7030.244278731,969.23828125
0.9103982960004942,1778210920.9299877,7030.286951619,969.23828125
0.9104254280000532,1778210920.9338937,7030.286978751,969.23828125
0.9104352260001178,1778210920.9377997,7030.286988549,969.23828125
0.9106336530003318,1778210920.9417057,7030.287186976,969.23828125
0.9106848800001899,1778210920.9456117,7030.287238203,969.23828125
0.9107061100003193,1778210920.9495177,7030.287259433,969.23828125
0.910724365000533,1778210920.9534237,7030.287277688,969.23828125
0.9107420179998371,1778210920.9573298,7030.287295341,969.23828125
0.9107590600006006,1778210920.9612358,7030.287312383,969.23828125
0.9107758420004757,1778210920.9651418,7030.287329165,969.23828125
0.9107928140001604,1778210920.9690478,7030.287346137,969.23828125
0.9108093860004374,1778210920.972955,7030.287362709,969.23828125
0.955435177000254,1778210920.976861,7030.3319885,969.23828125
0.9556236349999381,1778210920.980767,7030.332176958,969.23828125
0.9556647220006198,1778210920.984673,7030.332218045,981.4453125
0.9556829869998182,1778210920.988579,7030.33223631,909.1796875
0.9557005500000741,1778210920.992485,7030.332253873,999.51171875
0.9557208690002881,1778210920.996391,7030.332274192,680.6640625
0.9557566270004827,1778210921.000297,7030.33230995,-711.9140625
0.9557699020006112,1778210921.004203,7030.332323225,-1000.0
0.9557812230004856,1778210921.008109,7030.332334546,-941.89453125
0.9558207179998135,1778210921.012015,7030.332374041,-1000.0
0.9559416070005682,1778210921.015921,7030.33249493,-1000.0
0.9559623169998304,1778210921.0198283,7030.33251564,-1000.0
1.0002887700002248,1778210921.0237343,7030.376842093,-1000.0
1.0003301690003354,1778210921.0276403,7030.376883492,-1000.0
1.00035164000019,1778210921.0315464,7030.376904963,-1000.0
1.0005813449997731,1778210921.0354524,7030.377134668,-1000.0
1.0006180150003274,1778210921.0393584,7030.377171338,-1000.0
1.0006533920004586,1778210921.0432644,7030.377206715,-1000.0
1.00067101500008,1778210921.0471704,7030.377224338,-934.5703125
1.0006870160004837,1778210921.0510764,7030.377240339,-1000.0
1.000719818000107,1778210921.0549824,7030.377273141,-326.66015625
1.0007547440000053,1778210921.0588884,7030.377308067,999.51171875
1.0007704640001975,1778210921.0627944,7030.377323787,179.6875
1.0008099090000542,1778210921.0667014,7030.377363232,-1000.0
1.0451690939999025,1778210921.0706074,7030.421722417,-976.07421875
1.0452141599998868,1778210921.0745134,7030.421767483,-973.14453125
1.045411735000016,1778210921.0784194,7030.421965058,-1000.0
1.045489302000533,1778210921.0823255,7030.422042625,-996.58203125
1.0455245479997757,1778210921.0862315,7030.422077871,-943.84765625
1.0455466299999898,1778210921.0901375,7030.422099953,-1000.0
1.0456014740002502,1778210921.0940435,7030.422154797,-146.484375
1.0456174649998502,1778210921.0979495,7030.422170788,994.140625
1.0456326940002327,1778210921.1018555,7030.422186017,999.51171875
1.0456483130001288,1778210921.1057615,7030.422201636,195.3125
1.0456633920002787,1778210921.1096675,7030.422216715,-1000.0
1.0456784600000901,1778210921.1135745,7030.422231783,-988.76953125
1.0914123029997427,1778210921.1174805,7030.467965626,-970.703125
1.0914357270003165,1778210921.1213865,7030.46798905,-1000.0
1.0914453650002542,1778210921.1252925,7030.467998688,-1000.0
1.0916319389998534,1778210921.1291986,7030.468185262,-1000.0
1.091652547999729,1778210921.1331046,7030.468205871,-1000.0
1.091789338000126,1778210921.1370106,7030.468342661,-1000.0
1.09186171500005,1778210921.1409166,7030.468415038,-1000.0
1.0919331599998259,1778210921.1448226,7030.468486483,-1000.0
1.0920105670002158,1778210921.1487286,7030.46856389,-1000.0
1.092040323999754,1778210921.1526346,7030.468593647,-1000.0
1.0920581970003695,1778210921.1565406,7030.46861152,-1000.0
1.0920877540002039,1778210921.1604474,7030.468641077,-1000.0
1.1369641900000715,1778210921.1643534,7030.513517513,-1000.0
1.1370007289997375,1778210921.1682594,7030.513554052,-1000.0
1.1370219199998246,1778210921.1721654,7030.513575243,-1000.0
1.1370400739997422,1778210921.1760714,7030.513593397,-1000.0
1.1370573770000192,1778210921.1799774,7030.5136107,-1000.0
1.1370775249997678,1778210921.1838834,7030.513630848,-1000.0
1.1370944669997698,1778210921.1877894,7030.51364779,-1000.0
1.1371114989997295,1778210921.1916955,7030.513664822,-1000.0
1.1371282710006199,1778210921.1956015,7030.513681594,-1000.0
1.137145493999924,1778210921.1995075,7030.513698817,-1000.0
1.1371622560000105,1778210921.2034135,7030.513715579,-935.546875
1.1371789270006047,1778210921.2073202,7030.51373225,-1000.0
1.1948100300005535,1778210921.2112262,7030.571363353,-322.265625
1.195049955000286,1778210921.2151322,7030.571603278,983.3984375
1.1951304470003379,1778210921.2190382,7030.57168377,972.65625
1.1951594120000664,1778210921.2229443,7030.571712735,934.08203125
1.195178568999836,1778210921.2268503,7030.571731892,978.515625
1.1951987769998595,1778210921.2307563,7030.5717521,969.23828125
1.1952197870004966,1778210921.2346623,7030.57177311,969.23828125
1.1953783979997752,1778210921.2385683,7030.571931721,969.23828125
1.1954362870001205,1778210921.2424743,7030.57198961,969.23828125
1.195474138999998,1778210921.2463803,7030.572027462,969.23828125
1.195496651999747,1778210921.2502863,7030.572049975,969.23828125
1.1955185830001938,1778210921.254194,7030.572071906,969.23828125
1.2399071950003417,1778210921.2581,7030.616460518,969.23828125
1.2399313710002389,1778210921.262006,7030.616484694,969.23828125
1.2399419109997325,1778210921.265912,7030.616495234,969.23828125
1.2399542339999243,1778210921.269818,7030.616507557,969.23828125
1.2399644240003909,1778210921.273724,7030.616517747,969.23828125
1.2399735710005189,1778210921.27763,7030.616526894,969.23828125
1.2399836700005835,1778210921.281536,7030.616536993,969.23828125
1.239994200000183,1778210921.285442,7030.616547523,969.7265625
1.2400022150004588,1778210921.2893481,7030.616555538,906.25
1.2400543339999786,1778210921.2932541,7030.616607657,999.51171875
1.2400610570002755,1778210921.29716,7030.61661438,188.96484375
1.2400864350001939,1778210921.3010674,7030.616639758,-1000.0
1.2869595180000033,1778210921.3049734,7030.663512841,-983.88671875
1.2870020680002199,1778210921.3088794,7030.663555391,-973.14453125
1.2870226169998205,1778210921.3127854,7030.66357594,-1000.0
1.287220893000267,1778210921.3166914,7030.663774216,-1000.0
1.2872597670002506,1778210921.3205974,7030.66381309,-1000.0
1.2872863170005076,1778210921.3245034,7030.66383964,-1000.0
1.2873298800004704,1778210921.3284094,7030.663883203,-1000.0
1.287347342999965,1778210921.3323154,7030.663900666,-1000.0
1.287363723999988,1778210921.3362215,7030.663917047,-1000.0
1.2873801750001803,1778210921.3401275,7030.663933498,-1000.0
1.2873961459999919,1778210921.3440335,7030.663949469,-1000.0
1.2874117749997822,1778210921.347941,7030.663965098,-1000.0
1.3374886330002482,1778210921.351847,7030.714041956,-1000.0
1.337529571000232,1778210921.355753,7030.714082894,-1000.0
1.3375490879998324,1778210921.359659,7030.714102411,-1000.0
1.3375681940005961,1778210921.363565,7030.714121517,-1000.0
1.3376185900006021,1778210921.367471,7030.714171913,-1000.0
1.3403923989999385,1778210921.371377,7030.716945722,-1000.0
1.3404788230000122,1778210921.375283,7030.717032146,-1000.0
1.3404960759999085,1778210921.379189,7030.717049399,-1000.0
1.340508119000333,1778210921.3830948,7030.717061442,-1000.0
1.3405200610004613,1778210921.3870008,7030.717073384,-1000.0
1.3405312530003357,1778210921.3909068,7030.717084576,-1000.0
1.3405422940004428,1778210921.394814,7030.717095617,-1000.0
1.3751257519998035,1778210921.39872,7030.751679075,-1000.0
1.3751430050006093,1778210921.402626,7030.751696328,-1000.0
1.3751502889999756,1778210921.406532,7030.751703612,-1000.0
1.3752650960004758,1778210921.410438,7030.751818419,-1000.0
1.375280334999843,1778210921.414344,7030.751833658,-1000.0
1.3753021270003956,1778210921.41825,7030.75185545,-1000.0
1.3753720189997694,1778210921.422156,7030.751925342,-981.93359375
1.3753836410005533,1778210921.426062,7030.751936964,-994.62890625
1.3754025970001749,1778210921.429968,7030.75195592,-906.25
1.3754078870006197,1778210921.4338741,7030.75196121,84.47265625
1.3754229160003888,1778210921.4377801,7030.751976239,992.67578125
1.375434667999798,1778210921.4416873,7030.751987991,956.0546875
1.4203288779999639,1778210921.4455934,7030.796882201,949.21875
1.420353354999861,1778210921.4494994,7030.796906678,975.09765625
1.4205303700000513,1778210921.4534054,7030.797083693,969.23828125
1.4205650260000766,1778210921.4573114,7030.797118349,969.23828125
1.4207461089999924,1778210921.4612174,7030.797299432,969.23828125
1.4207767170000807,1778210921.4651234,7030.79733004,969.23828125
1.420913156000097,1778210921.4690294,7030.797466479,969.23828125
1.4211267709997628,1778210921.4729354,7030.797680094,969.23828125
1.4211456670000189,1778210921.4768414,7030.79769899,969.23828125
1.421161586999915,1778210921.4807472,7030.79771491,969.23828125
1.4211771669997688,1778210921.4846532,7030.79773049,969.23828125
1.4211927260002994,1778210921.4885604,7030.797746049,969.23828125
1.4652035509998314,1778210921.4924664,7030.841756874,969.23828125
1.4652407220000896,1778210921.4963722,7030.841794045,969.23828125
1.4652678630000082,1778210921.5002782,7030.841821186,969.23828125
1.4652880419998837,1778210921.5041842,7030.841841365,969.23828125
1.4653077090006263,1778210921.5080903,7030.841861032,968.75
1.465327456000523,1778210921.5119963,7030.841880779,969.23828125
1.4654679029999897,1778210921.5159023,7030.842021226,969.23828125
1.4655874790005328,1778210921.5198083,7030.842140802,969.23828125
1.4656131179999647,1778210921.5237143,7030.842166441,969.23828125
1.4656306010001572,1778210921.5276203,7030.842183924,969.23828125
1.4656463510000322,1778210921.5315263,7030.842199674,969.23828125
1.4656616700003724,1778210921.5354333,7030.842214993,969.23828125
1.5256783360000554,1778210921.5393393,7030.902231659,968.75
1.5257077619999109,1778210921.5432453,7030.902261085,969.23828125
1.5260554710002907,1778210921.5471513,7030.902608794,969.23828125
1.5260723729998062,1778210921.5510573,7030.902625696,969.23828125
1.5260835750004844,1778210921.5549634,7030.902636898,969.23828125
1.5260926319997452,1778210921.5588694,7030.902645955,969.23828125
1.5262528060002296,1778210921.5627754,7030.902806129,969.23828125
1.5262623540002096,1778210921.5666814,7030.902815677,969.23828125
1.5262872510002126,1778210921.5705874,7030.902840574,969.23828125
1.5262958170005732,1778210921.5744934,7030.90284914,969.23828125
1.5263294510004926,1778210921.5783994,7030.902882774,969.23828125
1.5263412029999017,1778210921.5823061,7030.902894526,969.23828125
1.5701497150002979,1778210921.5862122,7030.946703038,969.23828125
1.5701773669998147,1778210921.5901182,7030.94673069,969.23828125
1.5702949300002729,1778210921.5940242,7030.946848253,969.23828125
1.570344694000596,1778210921.5979302,7030.946898017,969.23828125
1.5703972339997563,1778210921.6018362,7030.946950557,969.23828125
1.5704106900002444,1778210921.6057422,7030.946964013,969.23828125
1.5704225320005207,1778210921.6096482,7030.946975855,969.23828125
1.570433783000226,1778210921.6135542,7030.946987106,969.23828125
1.5704449340000792,1778210921.6174603,7030.946998257,969.23828125
1.570471154000188,1778210921.6213663,7030.947024477,969.23828125
1.5704875350002112,1778210921.6252723,7030.947040858,968.75
1.5704990570002337,1778210921.6291797,7030.94705238,968.75
1.615658890999839,1778210921.6330857,7030.992212214,969.23828125
1.6156809330004762,1778210921.6369917,7030.992234256,969.23828125
1.6158862720003526,1778210921.6408978,7030.992439595,969.23828125
1.61590284399972,1778210921.6448038,7030.992456167,969.23828125
1.615911990999848,1778210921.6487098,7030.992465314,969.23828125
1.615920006000124,1778210921.6526158,7030.992473329,969.23828125
1.6160016310004721,1778210921.6565218,7030.992554954,969.23828125
1.6160165990004316,1778210921.6604278,7030.992569922,969.23828125
1.6160259270000097,1778210921.6643338,7030.99257925,969.23828125
1.6160339320003914,1778210921.6682398,7030.992587255,969.23828125
1.6160671550005645,1778210921.6721458,7030.992620478,969.23828125
1.6160922630006098,1778210921.6760533,7030.992645586,969.23828125
1.660291013999995,1778210921.6799593,7031.036844337,969.23828125
1.6603084270000181,1778210921.6838653,7031.03686175,969.23828125
1.6603150800001458,1778210921.6877713,7031.036868403,969.23828125
1.6604740310003763,1778210921.6916773,7031.037027354,969.23828125
1.6604986080001254,1778210921.6955833,7031.037051931,969.23828125
1.6605072640004437,1778210921.6994894,7031.037060587,969.23828125
1.6605157200001486,1778210921.7033954,7031.037069043,969.23828125
1.6605413690003843,1778210921.7073014,7031.037094692,969.23828125
1.6605489940002371,1778210921.7112074,7031.037102317,969.23828125
1.6605549350006186,1778210921.7151134,7031.037108258,969.23828125
1.6605599040003653,1778210921.7190192,7031.037113227,969.23828125
1.6605648740005563,1778210921.7229266,7031.037118197,969.23828125
1.7049473739998575,1778210921.7268326,7031.081500697,969.23828125
1.7049697660004313,1778210921.7307386,7031.081523089,969.23828125
1.7049799149999671,1778210921.7346447,7031.081533238,969.23828125
1.7049881110006027,1778210921.7385507,7031.081541434,969.23828125
1.705239838000125,1778210921.7424567,7031.081793161,969.23828125
1.705272189000425,1778210921.7463627,7031.081825512,969.23828125
1.7052913160005119,1778210921.7502687,7031.081844639,969.23828125
1.7053076869997312,1778210921.7541747,7031.08186101,969.23828125
1.7053234169998177,1778210921.7580807,7031.08187674,969.23828125
1.7053393470005176,1778210921.7619867,7031.08189267,969.23828125
1.7053545660000964,1778210921.7658927,7031.081907889,969.23828125
1.7053698050003732,1778210921.7698,7031.081923128,969.23828125
1.7661076479998883,1778210921.773706,7031.142660971,969.23828125
1.7661256820001654,1778210921.777612,7031.142679005,969.23828125
1.7662972480002281,1778210921.781518,7031.142850571,969.23828125
1.7663194799997655,1778210921.785424,7031.142872803,969.23828125
1.766333216000021,1778210921.78933,7031.142886539,969.23828125
1.766462882000269,1778210921.793236,7031.143016205,969.23828125
1.7665040399997451,1778210921.797142,7031.143057363,968.75
1.7665441859999191,1778210921.801048,7031.143097509,969.23828125
