timestampMs,poorSignal,AF7,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1755966395155,26,-659,"-1,45E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395155,26,119,"2,61E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395155,26,487,"1,07E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395156,26,1028,"2,26E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395156,26,800,"1,76E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395156,26,221,"4,86E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395156,26,184,"4,04E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395156,26,-77,"-1,69E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395157,26,-851,"-1,87E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395180,26,-1204,"-2,65E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395186,26,-1064,"-2,34E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395186,26,-279,"-6,13E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395186,26,402,"8,83E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395186,26,1064,"2,34E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395187,26,678,"1,49E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395187,26,519,"1,14E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395187,26,137,"3,01E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395187,26,-53,"-1,16E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395188,26,-467,"-1,03E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395188,26,-1227,"-2,70E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395188,26,-1321,"-2,90E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395188,26,-548,"-1,20E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395188,26,181,"3,98E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395189,26,652,"1,43E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395189,26,873,"1,92E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395189,26,192,"4,22E+00",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395189,26,272,"5,98E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395190,26,-95,"-2,09E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395190,26,-393,"-8,64E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395191,26,-1227,"-2,70E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395202,26,-1547,"-3,40E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395203,26,-819,"-1,80E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395203,26,-75,"-1,65E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395203,26,471,"1,03E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395203,26,849,"1,87E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395203,26,233,"5,12E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395204,26,256,"5,63E-02",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395204,26,258,"5,67E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395204,26,-362,"-7,95E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395204,26,-942,"-2,07E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395204,26,-1537,"-3,38E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395204,26,-662,"-1,45E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395205,26,125,"2,75E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395205,26,504,"1,11E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395205,26,1029,"2,26E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395218,26,482,"1,06E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395218,26,375,"8,24E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395218,26,315,"6,92E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395219,26,27,"5,93E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395219,26,-756,"-1,66E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395219,26,-1560,"-3,43E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395219,26,-1108,"-2,43E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395219,26,-316,"-6,94E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395219,26,629,"1,38E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395220,26,1029,"2,26E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395220,26,855,"1,88E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395220,26,179,"3,93E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395220,26,352,"7,73E+01",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395234,26,-71,"-1,56E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395235,26,-473,"-1,04E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395235,26,-1177,"-2,59E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395235,26,-935,"-2,05E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395236,26,-164,"-3,60E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395236,26,245,"5,38E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395252,26,675,"1,48E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395268,26,891,"1,96E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395285,26,242,"5,32E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395285,26,355,"7,80E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395286,26,267,"5,87E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395286,26,-523,"-1,15E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395286,26,-1332,"-2,93E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395286,26,-1346,"-2,96E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395286,26,-597,"-1,31E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395286,26,138,"3,03E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395287,26,649,"1,43E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395287,26,728,"1,60E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395287,26,594,"1,31E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395287,26,332,"7,29E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395287,26,279,"6,13E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395288,26,-135,"-2,97E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395288,26,-970,"-2,13E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395288,26,-1249,"-2,74E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395288,26,-855,"-1,88E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395288,26,-75,"-1,65E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395288,26,787,"1,73E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395289,26,763,"1,68E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395289,26,459,"1,01E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395289,26,363,"7,98E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395301,26,320,"7,03E+00",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395302,26,38,"8,35E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395302,26,-760,"-1,67E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395302,26,-1544,"-3,39E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395302,26,-1050,"-2,31E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395302,26,7,"1,54E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395303,26,425,"9,34E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395303,26,1057,"2,32E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395304,26,880,"1,93E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395304,26,232,"5,10E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395304,26,162,"3,56E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395304,26,-32,"-7,03E-01",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395305,26,-481,"-1,06E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395354,26,-1174,"-2,58E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395380,26,-1150,"-2,53E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395380,26,-376,"-8,26E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395385,26,569,"1,25E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395385,26,757,"1,66E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395385,26,694,"1,52E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395386,26,547,"1,20E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395386,26,179,"3,93E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395386,26,352,"7,73E+01",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395386,26,-231,"-5,08E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395386,26,-1315,"-2,89E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395387,26,-1282,"-2,82E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395387,26,-519,"-1,14E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395387,26,211,"4,64E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395387,26,710,"1,56E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395402,26,758,"1,67E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395402,26,613,"1,35E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395402,26,359,"7,89E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395403,26,272,"5,98E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395403,26,-188,"-4,13E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395403,26,-1293,"-2,84E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395403,26,-1253,"-2,75E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395403,26,-802,"-1,76E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395404,26,-15,"-3,30E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395404,26,811,"1,78E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395404,26,744,"1,63E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395404,26,440,"9,67E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395404,26,376,"8,26E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395405,26,339,"7,45E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395405,26,28,"6,15E+02",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395405,26,-1035,"-2,27E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395405,26,-1223,"-2,69E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395406,26,-892,"-1,96E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395406,26,-92,"-2,02E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395406,26,772,"1,70E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395406,26,1073,"2,36E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395406,26,865,"1,90E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395407,26,208,"4,57E+02",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395407,26,161,"3,54E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395407,26,260,"5,71E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395407,26,-475,"-1,04E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395408,26,-1179,"-2,59E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395408,26,-1097,"-2,41E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395408,26,-278,"-6,11E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395408,26,401,"8,81E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395408,26,1059,"2,33E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395409,26,699,"1,54E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395409,26,537,"1,18E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395409,26,148,"3,25E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395409,26,265,"5,82E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395409,26,-626,"-1,38E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395410,26,-1178,"-2,59E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395410,26,-1340,"-2,94E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395410,26,-564,"-1,24E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395410,26,167,"3,67E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395410,26,663,"1,46E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395418,26,701,"1,54E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395419,26,579,"1,27E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395419,26,381,"8,37E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395419,26,313,"6,88E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395419,26,-183,"-4,02E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395420,26,-1294,"-2,84E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395420,26,-1192,"-2,62E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395477,26,-461,"-1,01E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395485,26,297,"6,53E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395485,26,824,"1,81E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395485,26,728,"1,60E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395485,26,419,"9,21E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395485,26,139,"3,05E+11",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395485,26,374,"8,22E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395486,26,38,"8,35E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395486,26,-1048,"-2,30E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395486,26,-1211,"-2,66E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395486,26,-875,"-1,92E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395504,26,-103,"-2,26E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395525,26,468,"1,03E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395536,26,728,"1,60E+05",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395536,26,496,"1,09E+04",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395537,26,131,"2,88E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395537,26,357,"7,84E+10",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395537,26,-104,"-2,29E+03",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395537,26,-851,"-1,87E+08",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395538,26,-1224,"-2,69E+12",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395538,26,-1094,"-2,40E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395538,26,-305,"-6,70E+06",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
1755966395538,26,614,"1,35E+07",0,0,0,562175,444025,93462,109943,44157,81578,127389,160465,Tag0,unknown
