timestampMs,poorSignal,AF7,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1755966459057,26,-260,"-5,71E+04",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459057,26,225,"4,94E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459057,26,797,"1,75E+08",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459057,26,489,"1,07E+12",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459058,26,372,"8,17E+04",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459058,26,-10,"-2,20E+03",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459058,26,-7,"-1,54E+04",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459058,26,-348,"-7,65E+04",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459059,26,-695,"-1,53E+08",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459059,26,-718,"-1,58E+07",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459059,26,-179,"-3,93E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459059,26,329,"7,23E+10",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459059,26,432,"9,49E+10",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459060,26,486,"1,07E+07",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459060,26,157,"3,45E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459060,26,-58,"-1,27E+05",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459060,26,-36,"-7,91E+02",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459060,26,-266,"-5,84E+05",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459061,26,-876,"-1,92E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459061,26,-1115,"-2,45E+08",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459061,26,-388,"-8,53E+04",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459061,26,-100,"-2,20E+04",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459061,26,556,"1,22E+12",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459062,26,440,"9,67E+03",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459062,26,171,"3,76E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459062,26,-126,"-2,77E+05",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459062,26,-108,"-2,37E+11",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459063,26,6,"1,32E+03",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459063,26,-811,"-1,78E+08",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459063,26,-958,"-2,10E+12",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459063,26,-856,"-1,88E+05",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459063,26,-296,"-6,50E+03",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459064,26,149,"3,27E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459064,26,387,"8,50E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459064,26,221,"4,86E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
1755966459064,26,-107,"-2,35E+06",0,0,0,49942,768744,6304,200632,17421,16762126,12492,452637,Tag0,unknown
