timestampMs,poorSignal,AF7,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1755966335088,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335089,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335089,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335094,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335094,51,-1078,"-2,37E+12",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335094,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335094,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335094,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335095,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335095,51,-1084,"-2,38E+06",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335095,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335095,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335095,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335096,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335117,51,-2028,"-4,46E+12",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335135,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335136,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335136,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335136,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335136,51,460,"1,01E+06",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335136,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335137,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335137,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335137,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335137,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335137,51,1620,"3,56E+06",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335137,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,1791,"3,94E+08",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335138,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335139,51,-2048,"-4.5E-4",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
1755966335139,51,352,"7,73E+01",0,0,0,932341,571003,103040,393295,162938,218790,278241,957628,Tag0,unknown
