time_sec,AF7
0.0,-43.45703125
0.003699779510498047,-50.29296875
0.007399797439575195,-50.78125
0.011099576950073242,-53.22265625
0.014799356460571289,-45.41015625
0.018499374389648438,-42.96875
0.022199153900146484,-46.875
0.02589893341064453,-46.38671875
0.02959895133972168,-46.38671875
0.03329873085021973,-44.43359375
0.03699851036071777,-37.59765625
0.04069852828979492,-27.34375
0.04704880714416504,-23.92578125
0.050751686096191406,-25.390625
0.05445456504821777,-30.2734375
0.05815744400024414,-38.0859375
0.06186032295227051,-32.71484375
0.06556320190429688,-33.69140625
0.06926608085632324,-36.1328125
0.07296895980834961,-27.83203125
0.07667183876037598,-27.83203125
0.08037471771240234,-32.2265625
0.08407759666442871,-28.80859375
0.08778047561645508,-30.2734375
0.09455728530883789,-36.62109375
0.09826374053955078,-38.0859375
0.10197019577026367,-30.76171875
0.10567641258239746,-22.94921875
0.10938286781311035,-25.390625
0.11308908462524414,-34.66796875
0.11679553985595703,-33.69140625
0.12050175666809082,-31.25
0.12420821189880371,-31.73828125
0.1279144287109375,-28.3203125
0.1316208839416504,-22.4609375
0.13532710075378418,-18.06640625
0.1420145034790039,-14.6484375
0.14572405815124512,-23.4375
0.14943385124206543,-30.76171875
0.15314340591430664,-23.4375
0.15685319900512695,-24.4140625
0.16056275367736816,-42.96875
0.16427254676818848,-50.29296875
0.1679821014404297,-34.1796875
0.1716916561126709,-20.5078125
0.1754014492034912,-25.87890625
0.17911100387573242,-32.2265625
0.18282079696655273,-35.15625
0.18888282775878906,-32.71484375
0.1925950050354004,-27.34375
0.19630718231201172,-31.25
0.20001935958862305,-35.15625
0.20373177528381348,-26.3671875
0.2074439525604248,-20.5078125
0.21115612983703613,-25.87890625
0.21486830711364746,-22.4609375
0.2185807228088379,-17.08984375
0.22229290008544922,-22.94921875
0.22600507736206055,-26.85546875
0.22971725463867188,-28.80859375
0.23619627952575684,-35.15625
0.23991155624389648,-38.0859375
0.24362683296203613,-33.203125
0.24734187126159668,-40.52734375
0.25105714797973633,-39.55078125
0.254772424697876,-29.78515625
0.2584877014160156,-34.1796875
0.2622029781341553,-38.0859375
0.2659182548522949,-39.55078125
0.26963329315185547,-41.015625
0.2733485698699951,-43.45703125
0.27706384658813477,-37.59765625
0.2849586009979248,-29.296875
0.2886784076690674,-30.2734375
0.29239821434020996,-35.15625
0.29611778259277344,-39.0625
0.299837589263916,-35.64453125
0.3035571575164795,-37.59765625
0.30727696418762207,-36.62109375
0.31099653244018555,-29.78515625
0.3147163391113281,-30.76171875
0.3184359073638916,-30.76171875
0.3221557140350342,-39.0625
0.32587528228759766,-47.8515625
0.33220958709716797,-40.52734375
0.33593201637268066,-34.66796875
0.33965444564819336,-41.9921875
0.34337687492370605,-44.43359375
0.34709930419921875,-36.62109375
0.35082173347473145,-35.64453125
0.35454416275024414,-38.0859375
0.35826659202575684,-46.875
0.36198902130126953,-54.6875
0.36571168899536133,-42.96875
0.369434118270874,-35.64453125
0.3731565475463867,-40.52734375
0.37986254692077637,-38.0859375
0.3835880756378174,-32.2265625
0.3873136043548584,-29.78515625
0.3910391330718994,-30.2734375
0.39476466178894043,-28.80859375
0.39849019050598145,-28.3203125
0.40221595764160156,-29.296875
0.4059414863586426,-30.76171875
0.4096670150756836,-34.1796875
0.4133925437927246,-40.52734375
0.4171180725097656,-40.52734375
0.42084360122680664,-33.203125
0.42696237564086914,-25.87890625
0.43069028854370117,-28.80859375
0.4344184398651123,-31.25
0.43814635276794434,-30.76171875
0.44187450408935547,-36.62109375
0.4456024169921875,-37.59765625
0.44933056831359863,-38.0859375
0.45305848121643066,-41.50390625
0.4567866325378418,-40.0390625
0.46051454544067383,-32.2265625
0.46424269676208496,-25.87890625
0.467970609664917,-32.71484375
0.4739983081817627,-43.9453125
0.47772860527038574,-33.69140625
0.4814589023590088,-19.04296875
0.48518919944763184,-22.94921875
0.488919734954834,-25.87890625
0.49265003204345703,-21.97265625
0.4963803291320801,-23.92578125
0.5001108646392822,-25.87890625
0.5038411617279053,-19.04296875
0.5075714588165283,-13.18359375
0.5113017559051514,-16.11328125
0.5150322914123535,-20.5078125
0.520958662033081,-17.578125
0.524691104888916,-17.578125
0.5284237861633301,-25.87890625
0.5321564674377441,-28.80859375
0.5358889102935791,-29.296875
0.5396215915679932,-27.34375
0.5433540344238281,-22.4609375
0.5470867156982422,-25.87890625
0.5508191585540771,-23.4375
0.5545518398284912,-22.4609375
0.5582842826843262,-28.80859375
0.5620169639587402,-31.73828125
0.5683634281158447,-33.69140625
0.5720984935760498,-36.62109375
