time_sec,AF7
0.0,-120.1171875
0.003905773162841797,-119.62890625
0.007811307907104492,-80.56640625
0.011717081069946289,-55.17578125
0.015622615814208984,-101.07421875
0.01952838897705078,-108.3984375
0.023433923721313477,-73.73046875
0.027339696884155273,-86.42578125
0.03124523162841797,-158.203125
0.035151004791259766,-107.421875
0.03905677795410156,-9.27734375
0.04296231269836426,-93.26171875
0.04687309265136719,-83.984375
0.050778865814208984,-35.64453125
0.05468440055847168,-57.12890625
0.05859017372131348,-88.37890625
0.06249570846557617,-84.9609375
0.06640148162841797,-53.7109375
0.07030701637268066,-27.83203125
0.07421278953552246,-58.10546875
0.07811856269836426,-99.609375
0.08202409744262695,-3.90625
0.08592987060546875,-11.23046875
0.08983540534973145,-95.21484375
0.09374594688415527,-81.0546875
0.09765172004699707,-28.3203125
0.10155725479125977,-56.640625
0.10546302795410156,-96.6796875
0.10936856269836426,-83.49609375
0.11327433586120605,-80.56640625
0.11717987060546875,-50.29296875
0.12108564376831055,-114.2578125
0.12499117851257324,-98.6328125
0.12889695167541504,27.34375
0.13280272483825684,-48.828125
0.13670825958251953,-76.66015625
0.14061856269836426,-32.71484375
0.14452409744262695,-40.0390625
0.14842987060546875,-71.2890625
0.15233540534973145,-74.70703125
0.15624117851257324,-59.08203125
0.16014671325683594,-71.77734375
0.16405248641967773,-72.265625
0.16795825958251953,-86.42578125
0.17186379432678223,-8.7890625
0.17576956748962402,-39.0625
0.17967510223388672,-91.796875
0.18358087539672852,-55.6640625
0.18749094009399414,-27.83203125
0.19139647483825684,-41.9921875
0.19530224800109863,-92.7734375
0.19920778274536133,-69.3359375
0.20311355590820312,-66.40625
0.20701932907104492,-107.421875
0.21092486381530762,-116.2109375
0.21483063697814941,-89.84375
0.2187361717224121,5.859375
0.2226419448852539,-36.1328125
0.2265474796295166,-68.84765625
0.2304532527923584,-50.78125
0.23436284065246582,-40.0390625
0.23826861381530762,-34.66796875
0.2421741485595703,-52.734375
0.2460799217224121,-2.44140625
0.2499854564666748,-3.41796875
